date,sku,category,units_sold,order_value,channel,country,customer_segment,cost_per_unit,margin_pct,promo_flag,event,ad_spend,web_traffic,review_score,discontinued_flag,launch_date,discontinue_date,archetype
2023-07-29,Viral Spike,Apparel,6.0,198.24887167751942,mobile,US,Older Adult,17,0.4,0,,155.3135584029603,1305.5894838465251,4.25020744193875,0,2022-02-15,,viral
2023-07-30,Viral Spike,Apparel,9.0,257.9457614631678,mobile,CA,Young Pro,17,0.4,0,,289.2007551169284,1022.1076173782421,4.551020693773665,0,2022-02-15,,viral
2023-07-31,Viral Spike,Apparel,10.0,318.7154545649005,amazon,US,Family,17,0.4,0,,271.24409416993944,992.3034210826362,4.417771202452796,0,2022-02-15,,viral
2023-08-01,Viral Spike,Apparel,9.0,298.17407036799204,mobile,US,Older Adult,17,0.4,0,,269.77196118468675,1176.565041865611,4.384981968861732,0,2022-02-15,,viral
2023-08-02,Viral Spike,Apparel,9.0,256.2444655208412,website,US,Young Pro,17,0.4,0,,270.7746178807687,1191.1253266313374,4.444012847223746,0,2022-02-15,,viral
2023-08-03,Viral Spike,Apparel,5.0,155.8448472802359,mobile,US,Family,17,0.4,0,,278.5245668297472,842.8085378493915,4.432021685813332,0,2022-02-15,,viral
2023-08-04,Viral Spike,Apparel,9.0,249.60503724864043,website,CA,Young Pro,17,0.4,0,,256.4312593306119,912.8770204699379,4.140983843265388,0,2022-02-15,,viral
2023-08-05,Viral Spike,Apparel,11.0,341.05802645128074,mobile,US,Family,17,0.4,0,,169.44079768276728,854.6294845831558,4.168211332690751,0,2022-02-15,,viral
2023-08-06,Viral Spike,Apparel,8.0,265.6373448398994,mobile,US,Older Adult,17,0.4,0,,161.64907500240844,1102.1390808385693,4.497401825277589,0,2022-02-15,,viral
2023-08-07,Viral Spike,Apparel,9.0,260.8598424490306,mobile,US,Young Pro,17,0.4,0,,341.4662055636545,1046.360130134517,4.10145240536214,0,2022-02-15,,viral
2023-08-08,Viral Spike,Apparel,8.0,249.07387528274268,mobile,US,Family,17,0.4,0,,138.84126808022734,1100.870933998374,4.376042563002144,0,2022-02-15,,viral
2023-08-09,Viral Spike,Apparel,6.0,198.82476755962298,mobile,US,Older Adult,17,0.4,0,,218.6640267067392,1075.239603392519,4.395598979960358,0,2022-02-15,,viral
2023-08-10,Viral Spike,Apparel,6.0,174.65411843150443,mobile,US,Young Pro,17,0.4,0,,352.81882096860835,811.3428394661476,4.315959377763104,0,2022-02-15,,viral
2023-08-11,Viral Spike,Apparel,9.0,268.9710297393216,amazon,US,Young Pro,17,0.4,0,,328.95102926304037,1027.7677912961553,4.4280167580432375,0,2022-02-15,,viral
2023-08-12,Viral Spike,Apparel,11.0,369.3503677991218,amazon,US,Older Adult,17,0.4,0,,308.4862538800211,946.6381978812975,3.99333588268391,0,2022-02-15,,viral
2023-08-13,Viral Spike,Apparel,12.0,373.0312056794163,mobile,US,Family,17,0.4,0,,271.5309017224152,890.2118609442609,4.298201138788118,0,2022-02-15,,viral
2023-08-14,Viral Spike,Apparel,7.0,217.1427718694849,mobile,US,Family,17,0.4,0,,216.82890275741903,937.8503172457192,4.192580147228022,0,2022-02-15,,viral
2023-08-15,Viral Spike,Apparel,9.0,262.1638809002673,mobile,US,Young Pro,17,0.4,0,,163.80792298701695,1100.2213247843097,4.350909784843104,0,2022-02-15,,viral
2023-08-16,Viral Spike,Apparel,7.0,216.55706117736227,mobile,US,Family,17,0.4,0,,395.24072974432215,1007.2047368866389,4.05773251464539,0,2022-02-15,,viral
2023-08-17,Viral Spike,Apparel,6.0,198.67097229554082,mobile,US,Older Adult,17,0.4,0,,230.1622901910689,686.4071561387889,4.356771596955514,0,2022-02-15,,viral
2023-08-18,Viral Spike,Apparel,9.0,296.8451142024691,mobile,US,Older Adult,17,0.4,0,,205.7438548991737,1112.916873485808,4.161308457875809,0,2022-02-15,,viral
2023-08-19,Viral Spike,Apparel,8.0,249.12143911449238,mobile,US,Family,17,0.4,0,,335.97554619117875,957.8547843202474,4.38562431798799,0,2022-02-15,,viral
2023-08-20,Viral Spike,Apparel,11.0,318.9626088609417,mobile,US,Young Pro,17,0.4,0,,164.58470719059386,1218.4841743416916,4.122411716855364,0,2022-02-15,,viral
2023-08-21,Viral Spike,Apparel,5.0,142.40181789303153,mobile,CA,Young Pro,17,0.4,0,,212.69907582159152,817.2766041778295,4.234310740385284,0,2022-02-15,,viral
2023-08-22,Viral Spike,Apparel,9.0,263.7602502461007,mobile,US,Young Pro,17,0.4,0,,102.12860271448538,1082.1529595467541,4.656288904084297,0,2022-02-15,,viral
2023-08-23,Viral Spike,Apparel,8.0,226.25146424462665,website,US,Young Pro,17,0.4,0,,205.73990254703403,949.6744149688917,4.108411230432345,0,2022-02-15,,viral
2023-08-24,Viral Spike,Apparel,9.0,261.76508418169027,mobile,US,Young Pro,17,0.4,0,,162.68646185357363,977.4266845531791,4.274621555560071,0,2022-02-15,,viral
2023-08-25,Viral Spike,Apparel,11.0,321.3781174820234,mobile,US,Young Pro,17,0.4,0,,277.0447106623141,854.4937588921783,4.500474889582381,0,2022-02-15,,viral
2023-08-26,Viral Spike,Apparel,9.0,262.49340864167215,mobile,US,Young Pro,17,0.4,0,,265.99784057527376,809.3697308686711,4.413947133748864,0,2022-02-15,,viral
2023-08-27,Viral Spike,Apparel,9.0,260.9079964445781,mobile,US,Young Pro,17,0.4,0,,251.1862828822641,1034.4333222431317,4.1106640735682545,0,2022-02-15,,viral
2023-08-28,Viral Spike,Apparel,8.0,227.68540182845604,mobile,CA,Young Pro,17,0.4,0,,249.80425298216505,774.4825290837802,4.1997222414844995,0,2022-02-15,,viral
2023-08-29,Viral Spike,Apparel,3.0,91.18375158693917,mobile,CA,Family,17,0.4,0,,185.97610596437113,887.4050454634016,4.183692976883453,0,2022-02-15,,viral
2023-08-30,Viral Spike,Apparel,11.0,327.8186215581656,amazon,US,Young Pro,17,0.4,0,,202.6947472541969,879.0421389985502,4.28687877130108,0,2022-02-15,,viral
2023-08-31,Viral Spike,Apparel,8.0,232.92484755707153,mobile,US,Young Pro,17,0.4,0,,238.88861970820224,684.61764970648,4.327298613430031,0,2022-02-15,,viral
2023-09-01,Viral Spike,Apparel,7.0,217.7037116660916,mobile,US,Family,17,0.4,0,,300.81829072214,838.2496108226883,4.321724799376446,0,2022-02-15,,viral
2023-09-02,Viral Spike,Apparel,8.0,234.05397243721634,mobile,US,Young Pro,17,0.4,0,,245.0053825652057,1040.3816007359796,4.570295359515712,0,2022-02-15,,viral
2023-09-03,Viral Spike,Apparel,9.0,279.34654271991167,mobile,US,Family,17,0.4,0,,232.3806844039746,1020.9554223216289,4.221764297593629,0,2022-02-15,,viral
2023-09-04,Viral Spike,Apparel,5.0,158.8419970015513,website,CA,Older Adult,17,0.4,0,,242.5791648455604,904.5601947801846,4.380702913234114,0,2022-02-15,,viral
2023-09-05,Viral Spike,Apparel,7.0,226.84416591440757,mobile,CA,Older Adult,17,0.4,0,,273.76488254174456,847.802874582521,4.289870239442632,0,2022-02-15,,viral
2023-09-06,Viral Spike,Apparel,11.0,328.3150552009477,amazon,US,Young Pro,17,0.4,0,,219.83524761417857,1004.0024000150777,4.3627280673716875,0,2022-02-15,,viral
2023-09-07,Viral Spike,Apparel,8.0,227.06803707478156,website,US,Young Pro,17,0.4,0,,127.11550916886974,1010.3958552508715,4.288537590025336,0,2022-02-15,,viral
2023-09-08,Viral Spike,Apparel,6.0,185.86447548801408,mobile,US,Family,17,0.4,0,,241.25922439287666,977.3368429860084,4.1233079473580565,0,2022-02-15,,viral
2023-09-09,Viral Spike,Apparel,14.0,416.79772258930217,amazon,US,Young Pro,17,0.4,0,,192.44484224217814,1158.9289186459193,4.235741007119104,0,2022-02-15,,viral
2023-09-10,Viral Spike,Apparel,6.0,198.88637719208063,mobile,US,Older Adult,17,0.4,0,,224.45183788907423,684.4680979252739,4.411153040161731,0,2022-02-15,,viral
2023-09-11,Viral Spike,Apparel,9.0,256.2460088274225,website,US,Young Pro,17,0.4,0,,262.389643093102,1268.921351616882,4.4443154563573515,0,2022-02-15,,viral
2023-09-12,Viral Spike,Apparel,6.0,182.09268856735065,website,US,Family,17,0.4,0,,336.67066951007143,993.0932035181266,4.252965521536725,0,2022-02-15,,viral
2023-09-13,Viral Spike,Apparel,9.0,255.09059829963206,website,US,Young Pro,17,0.4,0,,313.51077561961864,702.6713608403038,4.217764372476874,0,2022-02-15,,viral
2023-09-14,Viral Spike,Apparel,8.0,233.50445814176646,mobile,US,Young Pro,17,0.4,0,,61.106895876955605,762.7467341950336,4.452035468098955,0,2022-02-15,,viral
2023-09-15,Viral Spike,Apparel,4.0,124.70146833415461,mobile,US,Family,17,0.4,0,,197.1638510970425,930.8563452401336,4.442332124961567,0,2022-02-15,,viral
2023-09-16,Viral Spike,Apparel,11.0,329.11726054831706,amazon,US,Young Pro,17,0.4,0,,122.48077580205349,1112.1241257894337,4.485295729307424,0,2022-02-15,,viral
2023-09-17,Viral Spike,Apparel,7.0,216.95617244617833,mobile,US,Family,17,0.4,0,,325.4437196634883,956.3923547033567,4.149619534057397,0,2022-02-15,,viral
2023-09-18,Viral Spike,Apparel,7.0,218.20538365587828,mobile,US,Family,17,0.4,0,,268.72112408948044,857.6834486212713,4.437224279009621,0,2022-02-15,,viral
2023-09-19,Viral Spike,Apparel,4.0,116.20014843430154,mobile,US,Young Pro,17,0.4,0,,154.8672016240332,715.713697489522,4.214411090804099,0,2022-02-15,,viral
2023-09-20,Viral Spike,Apparel,7.0,204.61471492984248,mobile,US,Young Pro,17,0.4,0,,209.65563298845362,908.2380791765411,4.525406418489649,0,2022-02-15,,viral
2023-09-21,Viral Spike,Apparel,7.0,232.16702208882108,mobile,US,Older Adult,17,0.4,0,,186.26456247143003,781.6749042087612,4.439915336420323,0,2022-02-15,,viral
2023-09-22,Viral Spike,Apparel,9.0,263.13304557685854,mobile,US,Young Pro,17,0.4,0,,263.5623778372816,657.6425409841119,4.536307140479867,0,2022-02-15,,viral
2023-09-23,Viral Spike,Apparel,11.0,319.8143025624823,mobile,US,Young Pro,17,0.4,0,,203.03246609549302,730.8694398990249,4.255714500453733,0,2022-02-15,,viral
2023-09-24,Viral Spike,Apparel,14.0,425.14932768811826,website,US,Family,17,0.4,0,,247.23719603200226,899.9337053511337,4.28434709276505,0,2022-02-15,,viral
2023-09-25,Viral Spike,Apparel,6.0,167.3498480067454,website,CA,Young Pro,17,0.4,0,,255.46059778275728,663.8564637371894,4.425044419791535,0,2022-02-15,,viral
2023-09-26,Viral Spike,Apparel,11.0,349.020812406252,amazon,US,Family,17,0.4,0,,181.46876493234805,984.9884989184385,4.193431876372983,0,2022-02-15,,viral
2023-09-27,Viral Spike,Apparel,3.0,98.6514395795905,mobile,US,Older Adult,17,0.4,0,,181.02631076904584,826.4048039017936,4.011380752128508,0,2022-02-15,,viral
2023-09-28,Viral Spike,Apparel,8.0,228.55828871461816,mobile,CA,Young Pro,17,0.4,0,,177.99819201162143,891.8384601945712,4.3914082323554595,0,2022-02-15,,viral
2023-09-29,Viral Spike,Apparel,10.0,289.69938527980617,mobile,US,Young Pro,17,0.4,0,,204.45767984774884,1008.450929289756,4.076508226078536,0,2022-02-15,,viral
2023-09-30,Viral Spike,Apparel,10.0,310.6070603330899,mobile,US,Family,17,0.4,0,,270.1765266316646,912.6786377537244,4.2575439698774895,0,2022-02-15,,viral
2023-10-01,Viral Spike,Apparel,11.0,320.42434736908064,mobile,US,Young Pro,17,0.4,0,,148.5779238961033,846.041119980576,4.351195623176824,0,2022-02-15,,viral
2023-10-02,Viral Spike,Apparel,6.0,185.95046324918624,mobile,US,Family,17,0.4,0,,110.38008126044105,1015.320186459491,4.146404310820912,0,2022-02-15,,viral
2023-10-03,Viral Spike,Apparel,4.0,129.37642909772433,mobile,CA,Older Adult,17,0.4,0,,289.6904065455397,671.6736364158135,4.193725467848898,0,2022-02-15,,viral
2023-10-04,Viral Spike,Apparel,7.0,231.61356931255358,mobile,US,Older Adult,17,0.4,0,,319.602957074036,896.8761553698195,4.32015060682083,0,2022-02-15,,viral
2023-10-05,Viral Spike,Apparel,7.0,203.85715762933674,mobile,US,Young Pro,17,0.4,0,,322.3459614272999,729.0788534391729,4.339083655504012,0,2022-02-15,,viral
2023-10-06,Viral Spike,Apparel,9.0,261.3202429798329,mobile,US,Young Pro,17,0.4,0,,272.3671882036938,668.109224379816,4.189525199394159,0,2022-02-15,,viral
2023-10-07,Viral Spike,Apparel,5.0,168.43223075860737,amazon,US,Older Adult,17,0.4,0,,231.9971329618589,1113.4822920103302,4.155184604628965,0,2022-02-15,,viral
2023-10-08,Viral Spike,Apparel,11.0,334.9745861534743,website,US,Family,17,0.4,0,,268.1900602449915,900.3738436012179,4.423587308732213,0,2022-02-15,,viral
2023-10-09,Viral Spike,Apparel,8.0,254.0289485543603,amazon,US,Family,17,0.4,0,,228.36909160235078,720.0602175656775,4.231962031452256,0,2022-02-15,,viral
2023-10-10,Viral Spike,Apparel,7.0,203.76204874285858,mobile,US,Young Pro,17,0.4,0,,305.0025080250085,972.1294072722885,4.315691430914173,0,2022-02-15,,viral
2023-10-11,Viral Spike,Apparel,7.0,203.4563882388816,mobile,US,Young Pro,17,0.4,0,,136.36003080490508,914.5679161699346,4.240513606611579,0,2022-02-15,,viral
2023-10-12,Viral Spike,Apparel,8.0,242.7317981646688,website,US,Family,17,0.4,0,,155.50008073727363,792.8279322310675,4.2409149597310565,0,2022-02-15,,viral
2023-10-13,Viral Spike,Apparel,4.0,116.34360313397292,mobile,US,Young Pro,17,0.4,0,,301.74233720314464,754.1971651500064,4.2761562986970905,0,2022-02-15,,viral
2023-10-14,Viral Spike,Apparel,10.0,310.29854568240324,mobile,US,Family,17,0.4,0,,188.27302427815445,1130.043648364508,4.207823639388104,0,2022-02-15,,viral
2023-10-15,Viral Spike,Apparel,12.0,352.10042286076424,amazon,CA,Young Pro,17,0.4,0,,300.35055231200215,915.7519551989808,4.520188484074232,0,2022-02-15,,viral
2023-10-16,Viral Spike,Apparel,7.0,204.09672067105734,mobile,US,Young Pro,17,0.4,0,,208.3375396266812,706.2106626613564,4.398004674168635,0,2022-02-15,,viral
2023-10-17,Viral Spike,Apparel,7.0,198.71847070316608,website,US,Young Pro,17,0.4,0,,339.792403098366,764.2224765468695,4.297093454579678,0,2022-02-15,,viral
2023-10-18,Viral Spike,Apparel,9.0,262.56953213710636,mobile,US,Young Pro,17,0.4,0,,272.2126436916883,779.2775061728737,4.428509256261379,0,2022-02-15,,viral
2023-10-19,Viral Spike,Apparel,12.0,342.1624727948992,mobile,CA,Young Pro,17,0.4,0,,222.22587977538745,789.5035152154867,4.292594031988287,0,2022-02-15,,viral
2023-10-20,Viral Spike,Apparel,9.0,280.89914105610603,amazon,CA,Family,17,0.4,0,,341.23424880447527,912.3168942293227,4.380633156138518,0,2022-02-15,,viral
2023-10-21,Viral Spike,Apparel,9.0,273.25001389757006,website,US,Family,17,0.4,0,,257.639885721013,1188.2324923193805,4.27330289491846,0,2022-02-15,,viral
2023-10-22,Viral Spike,Apparel,12.0,389.03264016839705,mobile,CA,Older Adult,17,0.4,0,,137.68972345265723,953.9895174391254,4.3100835400766,0,2022-02-15,,viral
2023-10-23,Viral Spike,Apparel,6.0,174.5501574528107,mobile,US,Young Pro,17,0.4,0,,324.7083924925636,909.2728289788408,4.286128393919855,0,2022-02-15,,viral
2023-10-24,Viral Spike,Apparel,8.0,228.21128754955853,mobile,CA,Young Pro,17,0.4,0,,270.6702890382381,1228.934683232472,4.315206764316132,0,2022-02-15,,viral
2023-10-25,Viral Spike,Apparel,10.0,291.00789757860815,mobile,US,Young Pro,17,0.4,0,,187.18635626091066,1040.3987466374895,4.30179011396411,0,2022-02-15,,viral
2023-10-26,Viral Spike,Apparel,11.0,319.8374743313314,mobile,US,Young Pro,17,0.4,0,,264.58727111984024,942.7688597746887,4.259341228328902,0,2022-02-15,,viral
2023-10-27,Viral Spike,Apparel,11.0,328.7572903503069,amazon,US,Young Pro,17,0.4,0,,165.61599919671698,975.1324946352684,4.430296462995708,0,2022-02-15,,viral
2023-10-28,Viral Spike,Apparel,11.0,326.95546983257043,amazon,US,Young Pro,17,0.4,0,,156.93118318685777,919.4196224219121,4.154999210476766,0,2022-02-15,,viral
2023-10-29,Viral Spike,Apparel,10.0,330.7844886929231,amazon,CA,Older Adult,17,0.4,0,,188.46922619547166,903.7511712774553,4.254650401947449,0,2022-02-15,,viral
2023-10-30,Viral Spike,Apparel,9.0,261.62924988687826,mobile,US,Young Pro,17,0.4,0,,234.6218405070132,794.1416345400157,4.248636994142172,0,2022-02-15,,viral
2023-10-31,Viral Spike,Apparel,8.0,259.0961083558468,mobile,CA,Older Adult,17,0.4,0,,282.9702117581222,841.1388001777564,4.260044945072901,0,2022-02-15,,viral
2023-11-01,Viral Spike,Apparel,10.0,310.6985262051224,mobile,US,Family,17,0.4,0,,230.96139961559373,1062.7634761341178,4.272284642243727,0,2022-02-15,,viral
2023-11-02,Viral Spike,Apparel,8.0,259.28726768232576,website,US,Older Adult,17,0.4,0,,230.2677072980779,1238.3480194420335,4.371684923050646,0,2022-02-15,,viral
2023-11-03,Viral Spike,Apparel,10.0,330.2692891566059,amazon,CA,Older Adult,17,0.4,0,,95.81726919925812,905.0571663447429,4.1766898761093065,0,2022-02-15,,viral
2023-11-04,Viral Spike,Apparel,13.0,413.70666825699465,amazon,US,Family,17,0.4,0,,252.44047929821565,852.8638192816591,4.34221092319747,0,2022-02-15,,viral
2023-11-05,Viral Spike,Apparel,13.0,371.99730618991396,mobile,CA,Young Pro,17,0.4,0,,272.3668345808636,977.1795137183168,4.471151698341257,0,2022-02-15,,viral
2023-11-06,Viral Spike,Apparel,9.0,255.6265766265767,website,US,Young Pro,17,0.4,0,,169.66611924903754,910.3383385652218,4.322858162073858,0,2022-02-15,,viral
2023-11-07,Viral Spike,Apparel,9.0,279.11306780964736,mobile,US,Family,17,0.4,0,,369.0438569022506,961.5478626642904,4.179956631685446,0,2022-02-15,,viral
2023-11-08,Viral Spike,Apparel,8.0,238.21479321795778,website,CA,Family,17,0.4,0,,256.0876069176103,1009.5253729211253,4.311940546349845,0,2022-02-15,,viral
2023-11-09,Viral Spike,Apparel,8.0,253.4569975357777,website,CA,Older Adult,17,0.4,0,,204.70749498964125,943.9487889804137,4.244425178448549,0,2022-02-15,,viral
2023-11-10,Viral Spike,Apparel,6.0,185.55601128409197,mobile,US,Family,17,0.4,0,,59.58698020864077,1008.3668667534761,4.040454279906516,0,2022-02-15,,viral
2023-11-11,Viral Spike,Apparel,10.0,289.67634849400974,mobile,US,Young Pro,17,0.4,0,,264.9583802945195,852.4208149688715,4.072542064965805,0,2022-02-15,,viral
2023-11-12,Viral Spike,Apparel,13.0,389.2355956099164,amazon,US,Young Pro,17,0.4,0,,244.91511521413855,1145.3295013494176,4.521343970254201,0,2022-02-15,,viral
2023-11-13,Viral Spike,Apparel,8.0,263.6695844738526,mobile,US,Older Adult,17,0.4,0,,214.5771828944045,657.2885930745093,4.124814025596927,0,2022-02-15,,viral
2023-11-14,Viral Spike,Apparel,6.0,174.4031152038867,mobile,US,Young Pro,17,0.4,0,,255.89520135401602,1335.5740577997096,4.24393549609375,0,2022-02-15,,viral
2023-11-15,Viral Spike,Apparel,10.0,330.32982794599786,mobile,US,Older Adult,17,0.4,0,,169.5195607714924,1113.2226615640056,4.237338239737108,0,2022-02-15,,viral
2023-11-16,Viral Spike,Apparel,14.0,415.92972687534075,amazon,US,Young Pro,17,0.4,0,,322.9913512926549,783.8544584033376,4.131539840977274,0,2022-02-15,,viral
2023-11-17,Viral Spike,Apparel,6.0,174.90863125100603,mobile,US,Young Pro,17,0.4,0,,164.09002686483387,1030.3707112503191,4.3889903159271295,0,2022-02-15,,viral
2023-11-18,Viral Spike,Apparel,12.0,364.0259263981236,website,US,Family,17,0.4,0,,266.5641090403011,1026.7012449746976,4.231050906833914,0,2022-02-15,,viral
2023-11-19,Viral Spike,Apparel,9.0,286.20457059364327,amazon,US,Family,17,0.4,0,,246.00013334575027,1123.0636014340848,4.305842190763867,0,2022-02-15,,viral
2023-11-20,Viral Spike,Apparel,6.0,173.99672228763757,mobile,US,Young Pro,17,0.4,0,,148.35734139429817,972.2194544158867,4.127323468475638,0,2022-02-15,,viral
2023-11-21,Viral Spike,Apparel,8.0,249.06975235284443,mobile,US,Family,17,0.4,0,,210.28456297985255,1007.2805778613634,4.375211996946901,0,2022-02-15,,viral
2023-11-22,Viral Spike,Apparel,11.0,343.12976178166986,mobile,US,Family,17,0.4,0,,290.79071508597883,1055.0431887001018,4.471740060313508,0,2022-02-15,,viral
2023-11-23,Viral Spike,Apparel,9.0,261.90154401359416,mobile,US,Young Pro,17,0.4,0,,340.87348659423094,1109.517158384454,4.3007257797406435,0,2022-02-15,,viral
2023-11-24,Viral Spike,Apparel,38.0,1074.0479539931464,mobile,US,Family,17,0.4,1,holiday,260.53970143793435,1091.4183411016816,4.256087065420303,0,2022-02-15,,viral
2023-11-25,Viral Spike,Apparel,10.0,311.1329285736941,mobile,US,Family,17,0.4,0,,263.52217926138184,1065.4105826150783,4.34229308198131,0,2022-02-15,,viral
2023-11-26,Viral Spike,Apparel,11.0,341.69739406234794,mobile,US,Family,17,0.4,0,,90.37522925239267,1142.3937594637941,4.261884706226348,0,2022-02-15,,viral
2023-11-27,Viral Spike,Apparel,45.0,1187.2084370388793,mobile,US,Young Pro,17,0.4,1,holiday,365.3097641607097,988.8424569093833,4.11390362837611,0,2022-02-15,,viral
2023-11-28,Viral Spike,Apparel,3.0,85.58835185195207,mobile,CA,Young Pro,17,0.4,0,,163.91859766414655,1180.9499432776113,4.3205468637906375,0,2022-02-15,,viral
2023-11-29,Viral Spike,Apparel,9.0,261.91409093666607,mobile,US,Young Pro,17,0.4,0,,206.82306550862563,983.1015287883174,4.30312595632063,0,2022-02-15,,viral
2023-11-30,Viral Spike,Apparel,9.0,256.57400777301405,website,US,Young Pro,17,0.4,0,,227.78621943500974,921.1520474476007,4.5086289751007875,0,2022-02-15,,viral
2023-12-01,Viral Spike,Apparel,11.0,349.51050667576834,amazon,US,Family,17,0.4,0,,271.4945620137029,1052.6692136283873,4.263575249584832,0,2022-02-15,,viral
2023-12-02,Viral Spike,Apparel,15.0,424.841677774285,website,US,Young Pro,17,0.4,0,,316.9909589953081,979.1618035466471,4.18137385579823,0,2022-02-15,,viral
2023-12-03,Viral Spike,Apparel,11.0,363.2983861671445,mobile,US,Older Adult,17,0.4,0,,280.9079043329274,1059.3564925544556,4.228466571868134,0,2022-02-15,,viral
